,filename,text_length,lexical_density,average_sentence_length,average_word_length,oov_word_counts,reading_ease,punctuation_count,type_token_ratio,asian_context_feature,asian_imp_word,non_asian_imp_word,noun_counts,verb_counts,adjective_counts,target_region
713,90914,222,0.536036036036036,17.076923076923077,3.891891891891892,7,72.1289501039501,17,0.69,0,1,1,50,37,14,0
714,91628,130,0.5769230769230769,13.0,3.8384615384615386,9,81.0569230769231,31,0.67,1,0,0,34,23,11,0
715,92038,119,0.5630252100840336,29.75,4.100840336134453,5,56.492531512605055,17,0.73,0,0,0,38,17,10,1
716,9319,61,0.6229508196721312,20.333333333333332,4.081967213114754,6,75.24584699453555,7,0.48,0,0,0,11,16,6,1
717,93405,123,0.5609756097560976,11.181818181818182,4.032520325203252,3,72.36838137472286,18,0.7,0,0,0,21,24,16,0
718,9408,185,0.6216216216216216,13.214285714285714,4.594594594594595,11,57.147905405405425,23,0.81,1,0,0,50,24,28,0
719,94108,25,0.6,6.25,4.2,0,68.51525000000001,4,0.22,0,0,1,7,5,3,1
720,94372,51,0.6470588235294118,51.0,4.803921568627451,2,10.752352941176497,5,0.42,0,0,0,13,10,5,1
721,94445,77,0.6363636363636364,38.5,4.48051948051948,3,40.30814935064937,6,0.52,0,1,0,25,13,7,1
722,94522,115,0.6173913043478261,115.0,4.530434782608696,9,-43.778695652173894,12,0.82,1,0,0,26,26,13,1
723,94578,86,0.6744186046511628,86.0,7.755813953488372,3,-23.09453488372091,9,0.54,1,0,0,32,17,5,1
724,94646,1,1.0,1.0,9.0,0,205.82000000000002,0,0.01,0,0,0,1,0,0,1
725,95029,180,0.5555555555555556,12.857142857142858,3.95,8,74.87500000000001,18,0.67,0,1,0,45,33,13,0
726,95318,92,0.6521739130434783,23.0,4.336956521739131,6,47.39434782608697,8,0.64,0,1,1,19,25,9,1
727,95822,27,0.6296296296296297,9.0,3.740740740740741,1,69.23333333333335,6,0.26,0,0,1,6,7,3,0
728,95871,35,0.6857142857142857,35.0,5.257142857142857,3,-2.724285714285685,4,0.3,1,0,0,10,9,5,1
729,96916,63,0.7142857142857143,63.0,4.936507936507937,1,-4.824285714285679,6,0.42,0,1,0,15,13,13,1
730,97173,5,0.6,5.0,5.0,0,66.40000000000003,1,0.05,0,0,0,1,1,1,0
731,97436,47,0.5319148936170213,47.0,3.3191489361702127,1,70.92999999999999,4,0.28,0,1,0,6,8,3,0
732,97796,156,0.5897435897435898,31.2,3.83974358974359,2,66.70546153846153,28,0.68,1,1,0,26,39,8,0
733,97962,54,0.5925925925925926,9.0,3.9444444444444446,4,88.03333333333336,7,0.43,0,1,1,16,9,6,0
734,98008,48,0.5416666666666666,48.0,3.7708333333333335,1,52.36500000000001,1,0.32,0,0,1,11,9,3,0
735,98178,178,0.5617977528089888,178.0,4.544943820224719,8,-105.01252808988761,16,0.7,1,1,0,30,35,18,0
736,98511,66,0.6363636363636364,66.0,4.7727272727272725,2,-3.7186363636363353,7,0.49,1,0,1,17,16,7,1
737,9922,29,0.6896551724137931,29.0,5.0,4,49.04137931034484,2,0.25,0,0,0,6,7,4,1
738,99240,107,0.5327102803738317,53.5,4.130841121495327,6,29.981098130841147,5,0.74,1,0,0,19,26,4,1
739,99416,64,0.671875,32.0,4.296875,0,48.77687500000003,13,0.49,1,0,0,20,13,7,1
740,99647,63,0.5238095238095238,21.0,3.9523809523809526,3,70.03428571428573,6,0.49,0,0,1,13,14,1,1
741,99678,37,0.7027027027027027,37.0,4.5675675675675675,2,29.80432432432434,2,0.3,0,0,1,10,12,3,1
742,99710,146,0.547945205479452,7.3,4.116438356164384,13,69.6282397260274,68,0.65,0,0,0,35,22,16,0
